country,year,womenJobCategory,womenPercents,menJobCategory,menPercents
Cambodia,1992,femalesInService,12.84000015,malesInService,19.36000061
Cambodia,1992,femalesInIndustry,7.090000153,malesInIndustry,5.25
Cambodia,1992,femalesInAgriculture,80.06999969,malesInAgriculture,75.38999939
Cambodia,1993,femalesInService,12.88000011,malesInService,19.23999977
Cambodia,1993,femalesInIndustry,7.21999979,malesInIndustry,5.320000172
Cambodia,1993,femalesInAgriculture,79.90000153,malesInAgriculture,75.43000031
Cambodia,1994,femalesInService,12.88000011,malesInService,17.97999954
Cambodia,1994,femalesInIndustry,6.730000019,malesInIndustry,4.789999962
Cambodia,1994,femalesInAgriculture,80.38999939,malesInAgriculture,77.23999786
Cambodia,1995,femalesInService,12.96000004,malesInService,18.19000053
Cambodia,1995,femalesInIndustry,7.050000191,malesInIndustry,5.110000134
Cambodia,1995,femalesInAgriculture,79.98999786,malesInAgriculture,76.70999908
Cambodia,1996,femalesInService,13.34000015,malesInService,18.54000092
Cambodia,1996,femalesInIndustry,7.360000134,malesInIndustry,5.289999962
Cambodia,1996,femalesInAgriculture,79.30000305,malesInAgriculture,76.16999817
Cambodia,1997,femalesInService,13.64000034,malesInService,18.63999939
Cambodia,1997,femalesInIndustry,7.690000057,malesInIndustry,5.480000019
Cambodia,1997,femalesInAgriculture,78.66999817,malesInAgriculture,75.87999725
Cambodia,1998,femalesInService,14.02000046,malesInService,18.81999969
Cambodia,1998,femalesInIndustry,8.06000042,malesInIndustry,5.650000095
Cambodia,1998,femalesInAgriculture,77.91999817,malesInAgriculture,75.51999664
Cambodia,1999,femalesInService,14.52999973,malesInService,19.63999939
Cambodia,1999,femalesInIndustry,8.770000458,malesInIndustry,6.389999866
Cambodia,1999,femalesInAgriculture,76.69999695,malesInAgriculture,73.98000336
Cambodia,2000,femalesInService,15.48999977,malesInService,20.62999916
Cambodia,2000,femalesInIndustry,9.720000267,malesInIndustry,7.289999962
Cambodia,2000,femalesInAgriculture,74.80000305,malesInAgriculture,72.08000183
Cambodia,2001,femalesInService,18.69000053,malesInService,21.53000069
Cambodia,2001,femalesInIndustry,12.72000027,malesInIndustry,9.170000076
Cambodia,2001,femalesInAgriculture,68.58000183,malesInAgriculture,69.30999756
Cambodia,2002,femalesInService,20.01000023,malesInService,22.54999924
Cambodia,2002,femalesInIndustry,12.93999958,malesInIndustry,10
Cambodia,2002,femalesInAgriculture,67.05000305,malesInAgriculture,67.45999908
Cambodia,2003,femalesInService,20.87999916,malesInService,23.36000061
Cambodia,2003,femalesInIndustry,13.10000038,malesInIndustry,10.68999958
Cambodia,2003,femalesInAgriculture,66.01999664,malesInAgriculture,65.95999908
Cambodia,2004,femalesInService,22.37999916,malesInService,24.78000069
Cambodia,2004,femalesInIndustry,13.48999977,malesInIndustry,11.61999989
Cambodia,2004,femalesInAgriculture,64.12999725,malesInAgriculture,63.59999847
Cambodia,2005,femalesInService,23.45999908,malesInService,25.87999916
Cambodia,2005,femalesInIndustry,13.77000046,malesInIndustry,12.80000019
Cambodia,2005,femalesInAgriculture,62.77000046,malesInAgriculture,61.31999969
Cambodia,2006,femalesInService,24.77000046,malesInService,27.03000069
Cambodia,2006,femalesInIndustry,14.05000019,malesInIndustry,13.96000004
Cambodia,2006,femalesInAgriculture,61.18000031,malesInAgriculture,59.00999832
Cambodia,2007,femalesInService,26.17000008,malesInService,28.09000015
Cambodia,2007,femalesInIndustry,14.27000046,malesInIndustry,15.14999962
Cambodia,2007,femalesInAgriculture,59.56000137,malesInAgriculture,56.77000046
Cambodia,2008,femalesInService,25.93000031,malesInService,27.56999969
Cambodia,2008,femalesInIndustry,15.13000011,malesInIndustry,15.11999989
Cambodia,2008,femalesInAgriculture,58.93999863,malesInAgriculture,57.31000137
Cambodia,2009,femalesInService,25.85000038,malesInService,26.81999969
Cambodia,2009,femalesInIndustry,16.04999924,malesInIndustry,15.21000004
Cambodia,2009,femalesInAgriculture,58.09999847,malesInAgriculture,57.97999954
Cambodia,2010,femalesInService,25.82999992,malesInService,27.47999954
Cambodia,2010,femalesInIndustry,16.45999908,malesInIndustry,15.61999989
Cambodia,2010,femalesInAgriculture,57.72000122,malesInAgriculture,56.90000153
Cambodia,2011,femalesInService,25.79000092,malesInService,28.19000053
Cambodia,2011,femalesInIndustry,16.94000053,malesInIndustry,16
Cambodia,2011,femalesInAgriculture,57.27000046,malesInAgriculture,55.81999969
Cambodia,2012,femalesInService,28.03000069,malesInService,30.03000069
Cambodia,2012,femalesInIndustry,17.63999939,malesInIndustry,17.87000084
Cambodia,2012,femalesInAgriculture,54.33000183,malesInAgriculture,52.09999847
Cambodia,2013,femalesInService,30.47999954,malesInService,31.87000084
Cambodia,2013,femalesInIndustry,18.60000038,malesInIndustry,19.93000031
Cambodia,2013,femalesInAgriculture,50.91999817,malesInAgriculture,48.20000076
Cambodia,2014,femalesInService,29.06999969,malesInService,31.32999992
Cambodia,2014,femalesInIndustry,23.61000061,malesInIndustry,23.92000008
Cambodia,2014,femalesInAgriculture,47.31999969,malesInAgriculture,44.75
Cambodia,2015,femalesInService,31.06999969,malesInService,34.04000092
Cambodia,2015,femalesInIndustry,24.29999924,malesInIndustry,25.5
Cambodia,2015,femalesInAgriculture,44.63000107,malesInAgriculture,40.45999908
Cambodia,2016,femalesInService,35.22999954,malesInService,38.08000183
Cambodia,2016,femalesInIndustry,24.39999962,malesInIndustry,27.04999924
Cambodia,2016,femalesInAgriculture,40.38000107,malesInAgriculture,34.88000107
Cambodia,2017,femalesInService,35.27999878,malesInService,37.27000046
Cambodia,2017,femalesInIndustry,24.52000046,malesInIndustry,26.40999985
Cambodia,2017,femalesInAgriculture,40.20999908,malesInAgriculture,36.33000183
Cambodia,2018,femalesInService,35.95000076,malesInService,37.22000122
Cambodia,2018,femalesInIndustry,25.60000038,malesInIndustry,28.36000061
Cambodia,2018,femalesInAgriculture,38.45000076,malesInAgriculture,34.43000031
Cambodia,2019,femalesInService,37.13999939,malesInService,37.95000076
Cambodia,2019,femalesInIndustry,26.29000092,malesInIndustry,29.43000031
Cambodia,2019,femalesInAgriculture,36.56999969,malesInAgriculture,32.61999893
Cambodia,2020,femalesInService,0,malesInService,0
Cambodia,2020,femalesInIndustry,0,malesInIndustry,0
Cambodia,2020,femalesInAgriculture,0,malesInAgriculture,0
Cambodia,2021,femalesInService,0,malesInService,0
Cambodia,2021,femalesInIndustry,0,malesInIndustry,0
Cambodia,2021,femalesInAgriculture,0,malesInAgriculture,0
China,1990,femalesInService,0,malesInService,0
China,1990,femalesInIndustry,0,malesInIndustry,0
China,1990,femalesInAgriculture,0,malesInAgriculture,0
China,1991,femalesInService,21.76000023,malesInService,16.53000069
China,1991,femalesInIndustry,23.36000061,malesInIndustry,19.77000046
China,1991,femalesInAgriculture,54.88000107,malesInAgriculture,63.68999863
China,1992,femalesInService,22.69000053,malesInService,17.40999985
China,1992,femalesInIndustry,23.46999931,malesInIndustry,20.23999977
China,1992,femalesInAgriculture,53.84999847,malesInAgriculture,62.34999847
China,1993,femalesInService,24.20000076,malesInService,18.71999931
China,1993,femalesInIndustry,24.02000046,malesInIndustry,21.05999947
China,1993,femalesInAgriculture,51.77999878,malesInAgriculture,60.22999954
China,1994,femalesInService,26.27000046,malesInService,20.29999924
China,1994,femalesInIndustry,24.27000046,malesInIndustry,21.39999962
China,1994,femalesInAgriculture,49.45999908,malesInAgriculture,58.31000137
China,1995,femalesInService,28.34000015,malesInService,21.87000084
China,1995,femalesInIndustry,24.52000046,malesInIndustry,21.75
China,1995,femalesInAgriculture,47.13999939,malesInAgriculture,56.38000107
China,1996,femalesInService,29.72999954,malesInService,22.92000008
China,1996,femalesInIndustry,24.95000076,malesInIndustry,22.29999924
China,1996,femalesInAgriculture,45.33000183,malesInAgriculture,54.77999878
China,1997,femalesInService,30.12000084,malesInService,23.31999969
China,1997,femalesInIndustry,24.94000053,malesInIndustry,22.67000008
China,1997,femalesInAgriculture,44.93999863,malesInAgriculture,54.00999832
China,1998,femalesInService,30.46999931,malesInService,23.57999992
China,1998,femalesInIndustry,24.51000023,malesInIndustry,22.67000008
China,1998,femalesInAgriculture,45.02999878,malesInAgriculture,53.75
China,1999,femalesInService,30.64999962,malesInService,23.79999924
China,1999,femalesInIndustry,23.67000008,malesInIndustry,22.45000076
China,1999,femalesInAgriculture,45.68000031,malesInAgriculture,53.75999832
China,2000,femalesInService,31.20999908,malesInService,24.42000008
China,2000,femalesInIndustry,22.79000092,malesInIndustry,22.26000023
China,2000,femalesInAgriculture,46,malesInAgriculture,53.33000183
China,2001,femalesInService,31.44000053,malesInService,24.60000038
China,2001,femalesInIndustry,22.29999924,malesInIndustry,22.29999924
China,2001,femalesInAgriculture,46.27000046,malesInAgriculture,53.09999847
China,2002,femalesInService,32.40999985,malesInService,25.45000076
China,2002,femalesInIndustry,21.02000046,malesInIndustry,21.70999908
China,2002,femalesInAgriculture,46.58000183,malesInAgriculture,52.84000015
China,2003,femalesInService,33.18999863,malesInService,26.10000038
China,2003,femalesInIndustry,20.95000076,malesInIndustry,22.13999939
China,2003,femalesInAgriculture,45.86000061,malesInAgriculture,51.75999832
China,2004,femalesInService,34.93000031,malesInService,27.05999947
China,2004,femalesInIndustry,21.87000084,malesInIndustry,23.02000046
China,2004,femalesInAgriculture,43.20999908,malesInAgriculture,49.91999817
China,2005,femalesInService,35.84999847,malesInService,27.78000069
China,2005,femalesInIndustry,22.95000076,malesInIndustry,24.48999977
China,2005,femalesInAgriculture,41.20000076,malesInAgriculture,47.72999954
China,2006,femalesInService,36.79999924,malesInService,28.46999931
China,2006,femalesInIndustry,24.13999939,malesInIndustry,26.05999947
China,2006,femalesInAgriculture,39.06000137,malesInAgriculture,45.47999954
China,2007,femalesInService,37.15999985,malesInService,28.55999947
China,2007,femalesInIndustry,25.55999947,malesInIndustry,27.79999924
China,2007,femalesInAgriculture,37.27999878,malesInAgriculture,43.63999939
China,2008,femalesInService,38.20000076,malesInService,29.18000031
China,2008,femalesInIndustry,25.70999908,malesInIndustry,28.39999962
China,2008,femalesInAgriculture,36.09000015,malesInAgriculture,42.41999817
China,2009,femalesInService,39.31999969,malesInService,29.92000008
China,2009,femalesInIndustry,25.98999977,malesInIndustry,29.25
China,2009,femalesInAgriculture,34.68999863,malesInAgriculture,40.84000015
China,2010,femalesInService,40.00999832,malesInService,30.29000092
China,2010,femalesInIndustry,26.62000084,malesInIndustry,30.36000061
China,2010,femalesInAgriculture,33.36999893,malesInAgriculture,39.34999847
China,2011,femalesInService,41.40000153,malesInService,31.15999985
China,2011,femalesInIndustry,27.18000031,malesInIndustry,31.35000038
China,2011,femalesInAgriculture,31.42000008,malesInAgriculture,37.49000168
China,2012,femalesInService,42.02000046,malesInService,31.38999939
China,2012,femalesInIndustry,27.76000023,malesInIndustry,32.31999969
China,2012,femalesInAgriculture,30.21999931,malesInAgriculture,36.29000092
China,2013,femalesInService,44.79999924,malesInService,33.47999954
China,2013,femalesInIndustry,27.31999969,malesInIndustry,32.31000137
China,2013,femalesInAgriculture,27.87999916,malesInAgriculture,34.20999908
China,2014,femalesInService,47.24000168,malesInService,35.31999969
China,2014,femalesInIndustry,26.86000061,malesInIndustry,32.31999969
China,2014,femalesInAgriculture,25.89999962,malesInAgriculture,32.36000061
China,2015,femalesInService,49.09000015,malesInService,36.77999878
China,2015,femalesInIndustry,25.87999916,malesInIndustry,31.80999947
China,2015,femalesInAgriculture,25.03000069,malesInAgriculture,31.40999985
China,2016,femalesInService,50.56999969,malesInService,37.90000153
China,2016,femalesInIndustry,25.23999977,malesInIndustry,31.62999916
China,2016,femalesInAgriculture,24.20000076,malesInAgriculture,30.47999954
China,2017,femalesInService,52.13999939,malesInService,39.18999863
China,2017,femalesInIndustry,24.25,malesInIndustry,31.15999985
China,2017,femalesInAgriculture,23.61000061,malesInAgriculture,29.64999962
China,2018,femalesInService,53.04000092,malesInService,39.75999832
China,2018,femalesInIndustry,24.18000031,malesInIndustry,31.57999992
China,2018,femalesInAgriculture,22.78000069,malesInAgriculture,28.65999985
China,2019,femalesInService,54.91999817,malesInService,41.22999954
China,2019,femalesInIndustry,23.05999947,malesInIndustry,30.82999992
China,2019,femalesInAgriculture,22.01000023,malesInAgriculture,27.94000053
China,2020,femalesInService,0,malesInService,0
China,2020,femalesInIndustry,0,malesInIndustry,0
China,2020,femalesInAgriculture,0,malesInAgriculture,0
China,2021,femalesInService,0,malesInService,0
China,2021,femalesInIndustry,0,malesInIndustry,0
China,2021,femalesInAgriculture,0,malesInAgriculture,0
Hong Kong,1990,femalesInService,0,malesInService,0
Hong Kong,1990,femalesInIndustry,0,malesInIndustry,0
Hong Kong,1990,femalesInAgriculture,0,malesInAgriculture,0
Hong Kong,1991,femalesInService,69.84999847,malesInService,60.95999908
Hong Kong,1991,femalesInIndustry,29.52000046,malesInIndustry,38.13000107
Hong Kong,1991,femalesInAgriculture,0.629999995,malesInAgriculture,0.920000017
Hong Kong,1992,femalesInService,72.98000336,malesInService,62.41999817
Hong Kong,1992,femalesInIndustry,26.57999992,malesInIndustry,36.74000168
Hong Kong,1992,femalesInAgriculture,0.439999998,malesInAgriculture,0.839999974
Hong Kong,1993,femalesInService,76.91000366,malesInService,65.19999695
Hong Kong,1993,femalesInIndustry,22.71999931,malesInIndustry,34
Hong Kong,1993,femalesInAgriculture,0.370000005,malesInAgriculture,0.800000012
Hong Kong,1994,femalesInService,79.88999939,malesInService,66.31999969
Hong Kong,1994,femalesInIndustry,19.73999977,malesInIndustry,32.91999817
Hong Kong,1994,femalesInAgriculture,0.379999995,malesInAgriculture,0.769999981
Hong Kong,1995,femalesInService,80.91999817,malesInService,67.12000275
Hong Kong,1995,femalesInIndustry,18.70999908,malesInIndustry,32.18999863
Hong Kong,1995,femalesInAgriculture,0.379999995,malesInAgriculture,0.689999998
Hong Kong,1996,femalesInService,83.36000061,malesInService,68.05999756
Hong Kong,1996,femalesInIndustry,16.37000084,malesInIndustry,31.45000076
Hong Kong,1996,femalesInAgriculture,0.270000011,malesInAgriculture,0.49000001
Hong Kong,1997,femalesInService,85.37999725,malesInService,69.02999878
Hong Kong,1997,femalesInIndustry,14.39999962,malesInIndustry,30.56999969
Hong Kong,1997,femalesInAgriculture,0.219999999,malesInAgriculture,0.400000006
Hong Kong,1998,femalesInService,87.19000244,malesInService,70.36000061
Hong Kong,1998,femalesInIndustry,12.59000015,malesInIndustry,29.29000092
Hong Kong,1998,femalesInAgriculture,0.219999999,malesInAgriculture,0.349999994
Hong Kong,1999,femalesInService,88.05000305,malesInService,71.87000275
Hong Kong,1999,femalesInIndustry,11.73999977,malesInIndustry,27.77000046
Hong Kong,1999,femalesInAgriculture,0.209999993,malesInAgriculture,0.360000014
Hong Kong,2000,femalesInService,89.34999847,malesInService,72.16000366
Hong Kong,2000,femalesInIndustry,10.43000031,malesInIndustry,27.5
Hong Kong,2000,femalesInAgriculture,0.219999999,malesInAgriculture,0.340000004
Hong Kong,2001,femalesInService,90,malesInService,73.20999908
Hong Kong,2001,femalesInIndustry,9.850000381,malesInIndustry,26.52000046
Hong Kong,2001,femalesInAgriculture,0.150000006,malesInAgriculture,0.270000011
Hong Kong,2002,femalesInService,90.62999725,malesInService,74.23000336
Hong Kong,2002,femalesInIndustry,9.159999847,malesInIndustry,25.44000053
Hong Kong,2002,femalesInAgriculture,0.209999993,malesInAgriculture,0.340000004
Hong Kong,2003,femalesInService,91.68000031,malesInService,75.44999695
Hong Kong,2003,femalesInIndustry,8.149999619,malesInIndustry,24.29000092
Hong Kong,2003,femalesInAgriculture,0.170000002,malesInAgriculture,0.25999999
Hong Kong,2004,femalesInService,92.56999969,malesInService,77.36000061
Hong Kong,2004,femalesInIndustry,7.25,malesInIndustry,22.31999969
Hong Kong,2004,femalesInAgriculture,0.180000007,malesInAgriculture,0.319999993
Hong Kong,2005,femalesInService,93.30000305,malesInService,77.54000092
Hong Kong,2005,femalesInIndustry,6.53000021,malesInIndustry,22.12999916
Hong Kong,2005,femalesInAgriculture,0.180000007,malesInAgriculture,0.330000013
Hong Kong,2006,femalesInService,93.5,malesInService,77.90000153
Hong Kong,2006,femalesInIndustry,6.309999943,malesInIndustry,21.81999969
Hong Kong,2006,femalesInAgriculture,0.189999998,malesInAgriculture,0.280000001
Hong Kong,2007,femalesInService,93.97000122,malesInService,78.58999634
Hong Kong,2007,femalesInIndustry,5.880000114,malesInIndustry,21.20000076
Hong Kong,2007,femalesInAgriculture,0.150000006,malesInAgriculture,0.209999993
Hong Kong,2008,femalesInService,94.58000183,malesInService,79.06999969
Hong Kong,2008,femalesInIndustry,5.260000229,malesInIndustry,20.62000084
Hong Kong,2008,femalesInAgriculture,0.159999996,malesInAgriculture,0.310000002
Hong Kong,2009,femalesInService,94.76999664,malesInService,79.31999969
Hong Kong,2009,femalesInIndustry,5.059999943,malesInIndustry,20.37999916
Hong Kong,2009,femalesInAgriculture,0.170000002,malesInAgriculture,0.310000002
Hong Kong,2010,femalesInService,95.05000305,malesInService,79.73000336
Hong Kong,2010,femalesInIndustry,4.789999962,malesInIndustry,19.98999977
Hong Kong,2010,femalesInAgriculture,0.159999996,malesInAgriculture,0.289999992
Hong Kong,2011,femalesInService,95.26999664,malesInService,79.86000061
Hong Kong,2011,femalesInIndustry,4.579999924,malesInIndustry,19.87000084
Hong Kong,2011,femalesInAgriculture,0.150000006,malesInAgriculture,0.280000001
Hong Kong,2012,femalesInService,95.44999695,malesInService,80.05000305
Hong Kong,2012,femalesInIndustry,4.400000095,malesInIndustry,19.68000031
Hong Kong,2012,femalesInAgriculture,0.150000006,malesInAgriculture,0.280000001
Hong Kong,2013,femalesInService,95.61000061,malesInService,80.13999939
Hong Kong,2013,femalesInIndustry,4.25,malesInIndustry,19.59000015
Hong Kong,2013,femalesInAgriculture,0.140000001,malesInAgriculture,0.270000011
Hong Kong,2014,femalesInService,95.76000214,malesInService,80.20999908
Hong Kong,2014,femalesInIndustry,4.110000134,malesInIndustry,19.54000092
Hong Kong,2014,femalesInAgriculture,0.140000001,malesInAgriculture,0.25999999
Hong Kong,2015,femalesInService,95.91000366,malesInService,80.33000183
Hong Kong,2015,femalesInIndustry,3.960000038,malesInIndustry,19.42000008
Hong Kong,2015,femalesInAgriculture,0.129999995,malesInAgriculture,0.25
Hong Kong,2016,femalesInService,96.02999878,malesInService,80.30999756
Hong Kong,2016,femalesInIndustry,3.849999905,malesInIndustry,19.45000076
Hong Kong,2016,femalesInAgriculture,0.119999997,malesInAgriculture,0.239999995
Hong Kong,2017,femalesInService,96.19000244,malesInService,80.56999969
Hong Kong,2017,femalesInIndustry,3.690000057,malesInIndustry,19.20000076
Hong Kong,2017,femalesInAgriculture,0.119999997,malesInAgriculture,0.239999995
Hong Kong,2018,femalesInService,96.33999634,malesInService,80.84999847
Hong Kong,2018,femalesInIndustry,3.549999952,malesInIndustry,18.92000008
Hong Kong,2018,femalesInAgriculture,0.109999999,malesInAgriculture,0.230000004
Hong Kong,2019,femalesInService,96.45999908,malesInService,81.13999939
Hong Kong,2019,femalesInIndustry,3.430000067,malesInIndustry,18.63999939
Hong Kong,2019,femalesInAgriculture,0.109999999,malesInAgriculture,0.230000004
Hong Kong,2020,femalesInService,0,malesInService,0
Hong Kong,2020,femalesInIndustry,0,malesInIndustry,0
Hong Kong,2020,femalesInAgriculture,0,malesInAgriculture,0
Hong Kong,2021,femalesInService,0,malesInService,0
Hong Kong,2021,femalesInIndustry,0,malesInIndustry,0
Hong Kong,2021,femalesInAgriculture,0,malesInAgriculture,0
India,1990,femalesInService,0,malesInService,0
India,1990,femalesInIndustry,0,malesInIndustry,0
India,1990,femalesInAgriculture,0,malesInAgriculture,0
India,1991,femalesInService,12.23999977,malesInService,24.61000061
India,1991,femalesInIndustry,11.59000015,malesInIndustry,16.38999939
India,1991,femalesInAgriculture,76.16999817,malesInAgriculture,59
India,1992,femalesInService,12.43999958,malesInService,24.90999985
India,1992,femalesInIndustry,11.60000038,malesInIndustry,16.46999931
India,1992,femalesInAgriculture,75.95999908,malesInAgriculture,58.61999893
India,1993,femalesInService,12.68999958,malesInService,25.25
India,1993,femalesInIndustry,11.59000015,malesInIndustry,16.51000023
India,1993,femalesInAgriculture,75.72000122,malesInAgriculture,58.24000168
India,1994,femalesInService,12.89000034,malesInService,25.63999939
India,1994,femalesInIndustry,11.64999962,malesInIndustry,16.70999908
India,1994,femalesInAgriculture,75.45999908,malesInAgriculture,57.65999985
India,1995,femalesInService,13.01000023,malesInService,25.92000008
India,1995,femalesInIndustry,11.68999958,malesInIndustry,16.94000053
India,1995,femalesInAgriculture,75.30000305,malesInAgriculture,57.13999939
India,1996,femalesInService,13.15999985,malesInService,26.20000076
India,1996,femalesInIndustry,11.68999958,malesInIndustry,17.15999985
India,1996,femalesInAgriculture,75.15000153,malesInAgriculture,56.63999939
India,1997,femalesInService,13.40999985,malesInService,26.44000053
India,1997,femalesInIndustry,11.61999989,malesInIndustry,17.20000076
India,1997,femalesInAgriculture,74.98000336,malesInAgriculture,56.36000061
India,1998,femalesInService,13.60999966,malesInService,26.75
India,1998,femalesInIndustry,11.59000015,malesInIndustry,17.36000061
India,1998,femalesInAgriculture,74.79000092,malesInAgriculture,55.88999939
India,1999,femalesInService,13.76000023,malesInService,27.14999962
India,1999,femalesInIndustry,11.63000011,malesInIndustry,17.73999977
India,1999,femalesInAgriculture,74.61000061,malesInAgriculture,55.11000061
India,2000,femalesInService,13.96000004,malesInService,27.51000023
India,2000,femalesInIndustry,11.64999962,malesInIndustry,17.93000031
India,2000,femalesInAgriculture,74.38999939,malesInAgriculture,54.56000137
India,2001,femalesInService,14.25,malesInService,27.75
India,2001,femalesInIndustry,11.94999981,malesInIndustry,18.26000023
India,2001,femalesInAgriculture,73.80000305,malesInAgriculture,53.99000168
India,2002,femalesInService,14.55000019,malesInService,27.96999931
India,2002,femalesInIndustry,12.26000023,malesInIndustry,18.55999947
India,2002,femalesInAgriculture,73.19000244,malesInAgriculture,53.47000122
India,2003,femalesInService,14.78999996,malesInService,28.26000023
India,2003,femalesInIndustry,12.69999981,malesInIndustry,19.19000053
India,2003,femalesInAgriculture,72.51999664,malesInAgriculture,52.54999924
India,2004,femalesInService,15.02999973,malesInService,28.5
India,2004,femalesInIndustry,13.21000004,malesInIndustry,20.05999947
India,2004,femalesInAgriculture,71.76000214,malesInAgriculture,51.43999863
India,2005,femalesInService,15.30000019,malesInService,28.75
India,2005,femalesInIndustry,13.64999962,malesInIndustry,20.65999985
India,2005,femalesInAgriculture,71.05000305,malesInAgriculture,50.59000015
India,2006,femalesInService,15.67000008,malesInService,28.90999985
India,2006,femalesInIndustry,13.98999977,malesInIndustry,21.29999924
India,2006,femalesInAgriculture,70.33999634,malesInAgriculture,49.79000092
India,2007,femalesInService,16.09000015,malesInService,29.04000092
India,2007,femalesInIndustry,14.32999992,malesInIndustry,22.02000046
India,2007,femalesInAgriculture,69.58000183,malesInAgriculture,48.93999863
India,2008,femalesInService,16.60000038,malesInService,29.12999916
India,2008,femalesInIndustry,14.59000015,malesInIndustry,22.29999924
India,2008,femalesInAgriculture,68.81999969,malesInAgriculture,48.56999969
India,2009,femalesInService,17.04000092,malesInService,29.30999947
India,2009,femalesInIndustry,15.02999973,malesInIndustry,22.96999931
India,2009,femalesInAgriculture,67.93000031,malesInAgriculture,47.72000122
India,2010,femalesInService,17.48999977,malesInService,29.40999985
India,2010,femalesInIndustry,15.52999973,malesInIndustry,23.68000031
India,2010,femalesInAgriculture,66.98000336,malesInAgriculture,46.91999817
India,2011,femalesInService,19.31999969,malesInService,30
India,2011,femalesInIndustry,17.12000084,malesInIndustry,24.79000092
India,2011,femalesInAgriculture,63.56000137,malesInAgriculture,45.20999908
India,2012,femalesInService,21.27000046,malesInService,30.62999916
India,2012,femalesInIndustry,18.77000046,malesInIndustry,25.86000061
India,2012,femalesInAgriculture,59.95999908,malesInAgriculture,43.52000046
India,2013,femalesInService,22.20999908,malesInService,30.96999931
India,2013,femalesInIndustry,18.43000031,malesInIndustry,25.94000053
India,2013,femalesInAgriculture,59.36000061,malesInAgriculture,43.09000015
India,2014,femalesInService,23.15999985,malesInService,31.37000084
India,2014,femalesInIndustry,18.17000008,malesInIndustry,26.10000038
India,2014,femalesInAgriculture,58.66999817,malesInAgriculture,42.54000092
India,2015,femalesInService,24.12000084,malesInService,31.78000069
India,2015,femalesInIndustry,17.95000076,malesInIndustry,26.25
India,2015,femalesInAgriculture,57.93000031,malesInAgriculture,41.97000122
India,2016,femalesInService,25.11000061,malesInService,32.13999939
India,2016,femalesInIndustry,17.73999977,malesInIndustry,26.53000069
India,2016,femalesInAgriculture,57.15000153,malesInAgriculture,41.31999969
India,2017,femalesInService,26.13999939,malesInService,32.5
India,2017,femalesInIndustry,17.52000046,malesInIndustry,26.72999954
India,2017,femalesInAgriculture,56.34999847,malesInAgriculture,40.75999832
India,2018,femalesInService,27.19000053,malesInService,32.86999893
India,2018,femalesInIndustry,17.28000069,malesInIndustry,26.88999939
India,2018,femalesInAgriculture,55.52999878,malesInAgriculture,40.24000168
India,2019,femalesInService,27.95999908,malesInService,33.36999893
India,2019,femalesInIndustry,17.35000038,malesInIndustry,27.06999969
India,2019,femalesInAgriculture,54.68999863,malesInAgriculture,39.56000137
India,2020,femalesInService,0,malesInService,0
India,2020,femalesInIndustry,0,malesInIndustry,0
India,2020,femalesInAgriculture,0,malesInAgriculture,0
India,2021,femalesInService,0,malesInService,0
India,2021,femalesInIndustry,0,malesInIndustry,0
India,2021,femalesInAgriculture,0,malesInAgriculture,0
Indonesia,1990,femalesInService,0,malesInService,0
Indonesia,1990,femalesInIndustry,0,malesInIndustry,0
Indonesia,1990,femalesInAgriculture,0,malesInAgriculture,0
Indonesia,1991,femalesInService,29.64999962,malesInService,29.11000061
Indonesia,1991,femalesInIndustry,13.31000042,malesInIndustry,16.25
Indonesia,1991,femalesInAgriculture,57.04000092,malesInAgriculture,54.63999939
Indonesia,1992,femalesInService,29.22999954,malesInService,29.61000061
Indonesia,1992,femalesInIndustry,13.97999954,malesInIndustry,16.13999939
Indonesia,1992,femalesInAgriculture,56.77999878,malesInAgriculture,54.25
Indonesia,1993,femalesInService,31.59000015,malesInService,31.35000038
Indonesia,1993,femalesInIndustry,15.01000023,malesInIndustry,17.30999947
Indonesia,1993,femalesInAgriculture,53.40000153,malesInAgriculture,51.34000015
Indonesia,1994,femalesInService,33.25,malesInService,32.09000015
Indonesia,1994,femalesInIndustry,17.04999924,malesInIndustry,21.25
Indonesia,1994,femalesInAgriculture,49.70000076,malesInAgriculture,46.65999985
Indonesia,1995,femalesInService,40.11999893,malesInService,36.11000061
Indonesia,1995,femalesInIndustry,15.97999954,malesInIndustry,19.86000061
Indonesia,1995,femalesInAgriculture,43.90000153,malesInAgriculture,44.02999878
Indonesia,1996,femalesInService,40.00999832,malesInService,36.47999954
Indonesia,1996,femalesInIndustry,16.11000061,malesInIndustry,20.37999916
Indonesia,1996,femalesInAgriculture,43.88000107,malesInAgriculture,43.15000153
Indonesia,1997,femalesInService,40,malesInService,36.97999954
Indonesia,1997,femalesInIndustry,16.09000015,malesInIndustry,20.42000008
Indonesia,1997,femalesInAgriculture,43.90999985,malesInAgriculture,42.61000061
Indonesia,1998,femalesInService,39,malesInService,36.29999924
Indonesia,1998,femalesInIndustry,15.35999966,malesInIndustry,19.23999977
Indonesia,1998,femalesInAgriculture,45.63999939,malesInAgriculture,44.47000122
Indonesia,1999,femalesInService,38.54999924,malesInService,36.38999939
Indonesia,1999,femalesInIndustry,15.13000011,malesInIndustry,19.05999947
Indonesia,1999,femalesInAgriculture,46.31999969,malesInAgriculture,44.56000137
Indonesia,2000,femalesInService,38.29999924,malesInService,36.65999985
